runtime,theme,size,seed,variant,days,cpu_ms,wall_ms
chromium,riverValley,256,1,combined,73,,61191.90000003576
chromium,riverValley,256,2,baseline,73,,63079.7999997735
chromium,riverValley,256,2,water-sparse,73,,77601.40000021458
chromium,riverValley,256,2,soil-cache,73,,72885.89999997616
chromium,riverValley,256,2,soil-saturation,73,,77473.5
chromium,riverValley,256,2,water-wasm,73,,61871.499999940395
chromium,riverValley,256,2,combined,73,,61866.39999991655
chromium,riverValley,256,3,baseline,73,,76130.40000003576
chromium,riverValley,256,3,water-sparse,73,,88575.09999990463
chromium,riverValley,256,3,soil-cache,73,,77611.10000020266
chromium,riverValley,256,3,soil-saturation,73,,85062.7999998331
chromium,riverValley,256,3,water-wasm,73,,66534.79999935627
chromium,riverValley,256,3,combined,73,,63416.89999997616
chromium,riverValley,96,1,baseline,73,,13232.09999960661
chromium,riverValley,96,1,water-sparse,73,,12007.200000345707
chromium,riverValley,96,1,soil-cache,73,,11769.999999701977
chromium,riverValley,96,1,soil-saturation,73,,12343.799999892712
chromium,riverValley,96,1,water-wasm,73,,10126.100000143051
chromium,riverValley,96,1,combined,73,,9295.299999833107
